color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"0,0,0,1",POINT (37.5987645 48.4429703),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d3""]",,экран3,,,10016600006099000000
"0,0,0,1",POINT (37.5985644 48.4438582),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d4""]",,экран4,,,10016600006099000000
"0,0,0,1",POINT (37.5983777 48.4447462),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d5""]",,экран5,,,10016600006099000000
"0,0,0,1",POINT (37.598191 48.4456343),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d6""]",,экран6,,,10016600006099000000
"0,0,0,1",POINT (37.5980041 48.4465313),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d7""]",,экран7,,,10016600006099000000
"0,0,0,1",POINT (37.5978175 48.4474194),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d8""]",,экран8,,,10016600006099000000
"0,0,0,1",POINT (37.5976173 48.4483073),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d9""]",,экран9,,,10016600006099000000
"0,0,0,1",POINT (37.5974306 48.4491953),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d10""]",,экран10,,,10016600006099000000
"0,0,0,1",POINT (37.5972437 48.4500923),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d11""]",,экран11,,,10016600006099000000
"0,0,0,1",POINT (37.597057 48.4509804),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d12""]",,экран12,,,10016600006099000000
"0,0,0,1",POINT (37.5968703 48.4518684),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d13""]",,экран13,,,10016600006099000000
"0,0,0,1",POINT (37.59667 48.4527563),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d14""]",,экран14,,,10016600006099000000
"0,0,0,1",POINT (37.5964831 48.4536534),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u044d\u043a\u0440\u0430\u043d15""]",,экран15,,,10016600006099000000
"0,0,0,1",POINT (37.6427448 48.4405658),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04341""]",,кисород1,,,10016600006099000000
"0,0,0,1",POINT (37.6425454 48.4414538),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04342""]",,кисород2,,,10016600006099000000
"0,0,0,1",POINT (37.6423461 48.4423417),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04343""]",,кисород3,,,10016600006099000000
"0,0,0,1",POINT (37.6421599 48.4432389),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04344""]",,кисород4,,,10016600006099000000
"0,0,0,1",POINT (37.6419605 48.4441268),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04345""]",,кисород5,,,10016600006099000000
"0,0,0,1",POINT (37.6417611 48.4450148),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04346""]",,кисород6,,,10016600006099000000
"0,0,0,1",POINT (37.6415617 48.4459028),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04347""]",,кисород7,,,10016600006099000000
"0,0,0,1",POINT (37.6413758 48.4467909),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04348""]",,кисород8,,,10016600006099000000
"0,0,0,1",POINT (37.6411764 48.4476789),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u04349""]",,кисород9,,,10016600006099000000
"0,0,0,1",POINT (37.6409767 48.4485758),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u043410""]",,кисород10,,,10016600006099000000
"0,0,0,1",POINT (37.6407773 48.4494638),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u043411""]",,кисород11,,,10016600006099000000
"0,0,0,1",POINT (37.640592 48.450325),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u043412""]",,кисород12,,,10016600006099000000
"0,0,0,1",POINT (37.640352 48.4512125),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u043a\u0438\u0441\u043e\u0440\u043e\u043413""]",,кисород13,,,10016600006099000000
"0,0,0,1",POINT (37.6283765 48.4365733),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04401""]",,режисер1,,,10016600006099000000
"0,0,0,1",POINT (37.6281769 48.4374612),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04402""]",,режисер2,,,10016600006099000000
"0,0,0,1",POINT (37.6279773 48.4383492),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04403""]",,режисер3,,,10016600006099000000
"0,0,0,1",POINT (37.6277641 48.4392369),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04404""]",,режисер4,,,10016600006099000000
"0,0,0,1",POINT (37.6275643 48.4401339),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04405""]",,режисер5,,,10016600006099000000
"0,0,0,1",POINT (37.6273646 48.4410218),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04406""]",,режисер6,,,10016600006099000000
"0,0,0,1",POINT (37.627165 48.4419098),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04407""]",,режисер7,,,10016600006099000000
"0,0,0,1",POINT (37.6269653 48.4427977),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04408""]",,режисер8,,,10016600006099000000
"0,0,0,1",POINT (37.6267656 48.4436857),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u04409""]",,режисер9,,,10016600006099000000
"0,0,0,1",POINT (37.6265525 48.4445734),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u044010""]",,режисер10,,,10016600006099000000
"0,0,0,1",POINT (37.6263528 48.4454614),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0435\u0436\u0438\u0441\u0435\u044011""]",,режисер11,,,10016600006099000000
"0,0,0,1",POINT (37.6147599 48.4273809),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04301""]",,рамка1,,,10016600006099000000
"0,0,0,1",POINT (37.614668 48.4282791),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04302""]",,рамка2,,,10016600006099000000
"0,0,0,1",POINT (37.614576 48.4291773),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04303""]",,рамка3,,,10016600006099000000
"0,0,0,1",POINT (37.6144705 48.4300754),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04304""]",,рамка4,,,10016600006099000000
"0,0,0,1",POINT (37.6143787 48.4309646),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04305""]",,рамка5,,,10016600006099000000
"0,0,0,1",POINT (37.6142865 48.4318718),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0440\u0430\u043c\u043a\u04306""]",,рамка6,,,10016600006099000000
"0,0,0,1",POINT (37.6245121 48.4325341),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0434\u0443\u043b\u043e1""]",,дуло1,,,10016600006099000000
"0,0,0,1",POINT (37.6249943 48.4316945),"[""purple"", ""#ff000000""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.9.r9012""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""\u0434\u0443\u043b\u043e2""]",,дуло2,,,10016600006099000000
