color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:name,name,sidc
"255,165,0,1",POINT (37.4221458 48.4414387),"[""#ffffa500""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.14.22.747008.kml.ldk"", ""\u043a\u0440\u044b\u0448\u043023""]",крыша23,10016600006099000000
"255,0,255,1",POINT (37.432056 48.4431121),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e1""]",упорство1,10016600006099000000
"255,0,255,1",POINT (37.4318521 48.4440266),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e2""]",упорство2,10016600006099000000
"255,0,255,1",POINT (37.4316617 48.4449414),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e3""]",упорство3,10016600006099000000
"255,0,255,1",POINT (37.4314575 48.4458649),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e4""]",упорство4,10016600006099000000
"255,0,255,1",POINT (37.4312671 48.4467796),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e5""]",упорство5,10016600006099000000
"255,0,255,1",POINT (37.4310632 48.4476941),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e6""]",упорство6,10016600006099000000
"255,0,255,1",POINT (37.4308728 48.4486089),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e7""]",упорство7,10016600006099000000
"255,0,255,1",POINT (37.4306686 48.4495324),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e8""]",упорство8,10016600006099000000
"255,0,255,1",POINT (37.4304782 48.4504471),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e9""]",упорство9,10016600006099000000
"255,0,255,1",POINT (37.4302742 48.4513616),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e10""]",упорство10,10016600006099000000
"255,0,255,1",POINT (37.4300703 48.4522762),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e11""]",упорство11,10016600006099000000
"255,0,255,1",POINT (37.4298795 48.4531999),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e12""]",упорство12,10016600006099000000
"255,0,255,1",POINT (37.4296756 48.4541144),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e13""]",упорство13,10016600006099000000
"255,0,255,1",POINT (37.4294851 48.4550291),"[""#ffff00ff""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.16.56.673041.kml.ldk"", ""\u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e14""]",упорство14,10016600006099000000
"255,255,0,1",POINT (37.405744 48.4537223),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04301""]",сила1,10016600006099000000
"255,255,0,1",POINT (37.4071591 48.4538678),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04302""]",сила2,10016600006099000000
"255,255,0,1",POINT (37.4085738 48.4540223),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04303""]",сила3,10016600006099000000
"255,255,0,1",POINT (37.4099889 48.4541677),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04304""]",сила4,10016600006099000000
"255,255,0,1",POINT (37.4114036 48.4543222),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04305""]",сила5,10016600006099000000
"255,255,0,1",POINT (37.4128187 48.4544676),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04306""]",сила6,10016600006099000000
"255,255,0,1",POINT (37.4142335 48.454622),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04307""]",сила7,10016600006099000000
"255,255,0,1",POINT (37.4156486 48.4547674),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04308""]",сила8,10016600006099000000
"255,255,0,1",POINT (37.4170634 48.4549218),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u04309""]",сила9,10016600006099000000
"255,255,0,1",POINT (37.4184785 48.4550672),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043010""]",сила10,10016600006099000000
"255,255,0,1",POINT (37.4198933 48.4552215),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043011""]",сила11,10016600006099000000
"255,255,0,1",POINT (37.4213084 48.4553669),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043012""]",сила12,10016600006099000000
"255,255,0,1",POINT (37.4227236 48.4555122),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043013""]",сила13,10016600006099000000
"255,255,0,1",POINT (37.4241384 48.4556665),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043014""]",сила14,10016600006099000000
"255,255,0,1",POINT (37.4255536 48.4558117),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043015""]",сила15,10016600006099000000
"255,255,0,1",POINT (37.4269684 48.455966),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043016""]",сила16,10016600006099000000
"255,255,0,1",POINT (37.4283836 48.4561112),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.21.34.045541.kml.ldk"", ""\u0441\u0438\u043b\u043017""]",сила17,10016600006099000000
"0,128,128,1",POINT (37.3889944 48.4387219),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04301""]",мера1,10016600006099000000
"0,128,128,1",POINT (37.3887878 48.4396993),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04302""]",мера2,10016600006099000000
"0,128,128,1",POINT (37.3885944 48.4406859),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04303""]",мера3,10016600006099000000
"0,128,128,1",POINT (37.3883877 48.4416632),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04304""]",мера4,10016600006099000000
"0,128,128,1",POINT (37.3881811 48.4426406),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04305""]",мера5,10016600006099000000
"0,128,128,1",POINT (37.3879879 48.4436182),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04306""]",мера6,10016600006099000000
"0,128,128,1",POINT (37.387781 48.4446045),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04307""]",мера7,10016600006099000000
"0,128,128,1",POINT (37.3875878 48.4455821),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04308""]",мера8,10016600006099000000
"0,128,128,1",POINT (37.3873811 48.4465595),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u04309""]",мера9,10016600006099000000
"0,128,128,1",POINT (37.3871744 48.4475368),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u043010""]",мера10,10016600006099000000
"0,128,128,1",POINT (37.3869809 48.4485234),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u043011""]",мера11,10016600006099000000
"0,128,128,1",POINT (37.3867742 48.4495008),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u043012""]",мера12,10016600006099000000
"0,128,128,1",POINT (37.3865675 48.4504781),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u043013""]",мера13,10016600006099000000
"0,128,128,1",POINT (37.386374 48.4514647),"[""#ff008080""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.24.01.259561.kml.ldk"", ""\u043c\u0435\u0440\u043014""]",мера14,10016600006099000000
"255,228,181,1",POINT (37.3722746 48.4505826),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e1""]",дело1,10016600006099000000
"255,228,181,1",POINT (37.3736492 48.4507189),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e2""]",дело2,10016600006099000000
"255,228,181,1",POINT (37.3750235 48.4508642),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e3""]",дело3,10016600006099000000
"255,228,181,1",POINT (37.3763981 48.4510006),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e4""]",дело4,10016600006099000000
"255,228,181,1",POINT (37.3777724 48.4511459),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e5""]",дело5,10016600006099000000
"255,228,181,1",POINT (37.3791605 48.4512823),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e6""]",дело6,10016600006099000000
"255,228,181,1",POINT (37.3805349 48.4514276),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e7""]",дело7,10016600006099000000
"255,228,181,1",POINT (37.3819095 48.4515639),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e8""]",дело8,10016600006099000000
"255,228,181,1",POINT (37.3832839 48.4517091),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e9""]",дело9,10016600006099000000
"255,228,181,1",POINT (37.3846585 48.4518453),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e10""]",дело10,10016600006099000000
"255,228,181,1",POINT (37.3860332 48.4519815),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e11""]",дело11,10016600006099000000
"255,228,181,1",POINT (37.3874076 48.4521267),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e12""]",дело12,10016600006099000000
"255,228,181,1",POINT (37.3887822 48.4522629),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e13""]",дело13,10016600006099000000
"255,228,181,1",POINT (37.3901701 48.4524082),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e14""]",дело14,10016600006099000000
"255,228,181,1",POINT (37.3915448 48.4525444),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e15""]",дело15,10016600006099000000
"255,228,181,1",POINT (37.3929192 48.4526895),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e16""]",дело16,10016600006099000000
"255,228,181,1",POINT (37.3942939 48.4528256),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e17""]",дело17,10016600006099000000
"255,228,181,1",POINT (37.3956684 48.4529707),"[""#ffffe4b5""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.25.40.475743.kml.ldk"", ""\u0434\u0435\u043b\u043e18""]",дело18,10016600006099000000
"238,130,238,1",POINT (37.40131 48.430458),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04308""]",палата8,10016600006099000000
"238,130,238,1",POINT (37.4015546 48.4295531),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04307""]",палата7,10016600006099000000
"238,130,238,1",POINT (37.4017989 48.4286571),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04306""]",палата6,10016600006099000000
"238,130,238,1",POINT (37.4020435 48.4277522),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04305""]",палата5,10016600006099000000
"238,130,238,1",POINT (37.4022881 48.4268473),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04304""]",палата4,10016600006099000000
"238,130,238,1",POINT (37.4025327 48.4259424),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04303""]",палата3,10016600006099000000
"238,130,238,1",POINT (37.4027769 48.4250464),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04302""]",палата2,10016600006099000000
"238,130,238,1",POINT (37.4030215 48.4241415),"[""#ffee82ee""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""\u043f\u0430\u043b\u0430\u0442\u04301""]",палата1,10016600006099000000
"247,247,247,1",POINT (37.392396 48.400314),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04371""]",анализ1,10016600006099000000
"247,247,247,1",POINT (37.3921907 48.4012554),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04372""]",анализ2,10016600006099000000
"247,247,247,1",POINT (37.3919855 48.4021968),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04373""]",анализ3,10016600006099000000
"247,247,247,1",POINT (37.3917799 48.4031473),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04374""]",анализ4,10016600006099000000
"247,247,247,1",POINT (37.3915746 48.4040887),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04375""]",анализ5,10016600006099000000
"247,247,247,1",POINT (37.3913693 48.4050301),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04376""]",анализ6,10016600006099000000
"247,247,247,1",POINT (37.3911506 48.4059714),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04377""]",анализ7,10016600006099000000
"247,247,247,1",POINT (37.3909452 48.4069128),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04378""]",анализ8,10016600006099000000
"247,247,247,1",POINT (37.3907399 48.4078542),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u04379""]",анализ9,10016600006099000000
"247,247,247,1",POINT (37.3905343 48.4088047),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u043710""]",анализ10,10016600006099000000
"247,247,247,1",POINT (37.390329 48.4097461),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u043711""]",анализ11,10016600006099000000
"247,247,247,1",POINT (37.3901237 48.4106875),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u043712""]",анализ12,10016600006099000000
"247,247,247,1",POINT (37.3899183 48.4116289),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u043713""]",анализ13,10016600006099000000
"247,247,247,1",POINT (37.389713 48.4125704),"[""#fff7f7f7""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.42.28.452496.kml.ldk"", ""\u0430\u043d\u0430\u043b\u0438\u043714""]",анализ14,10016600006099000000
"255,255,0,1",POINT (37.3420976 48.4029005),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04351""]",будущее1,10016600006099000000
"255,255,0,1",POINT (37.3435119 48.4030198),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04352""]",будущее2,10016600006099000000
"255,255,0,1",POINT (37.3449394 48.4031483),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04353""]",будущее3,10016600006099000000
"255,255,0,1",POINT (37.3463538 48.4032675),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04354""]",будущее4,10016600006099000000
"255,255,0,1",POINT (37.3477816 48.403387),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04355""]",будущее5,10016600006099000000
"255,255,0,1",POINT (37.3491956 48.4035152),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04356""]",будущее6,10016600006099000000
"255,255,0,1",POINT (37.35061 48.4036344),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04357""]",будущее7,10016600006099000000
"255,255,0,1",POINT (37.3520378 48.4037538),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04358""]",будущее8,10016600006099000000
"255,255,0,1",POINT (37.3534521 48.403873),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u04359""]",будущее9,10016600006099000000
"255,255,0,1",POINT (37.3548797 48.4040014),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043510""]",будущее10,10016600006099000000
"255,255,0,1",POINT (37.3562941 48.4041205),"[""#ffffff00""]","[""AlpineQuest 2.3.3""]","[""https://www.alpinequest.net""]",[],"[""KML-P-2025-05-01T06.44.43.689934.kml.ldk"", ""\u0431\u0443\u0434\u0443\u0449\u0435\u043511""]",будущее11,10016600006099000000
