color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:date,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"128,0,128,1",POINT (37.6352086 48.3888825),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04301""]",,проверка1,,,10016600006099000000
"128,0,128,1",POINT (37.6352925 48.3897828),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04302""]",,проверка2,,,10016600006099000000
"128,0,128,1",POINT (37.6353902 48.3906743),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04303""]",,проверка3,,,10016600006099000000
"128,0,128,1",POINT (37.6354742 48.3915746),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04304""]",,проверка4,,,10016600006099000000
"128,0,128,1",POINT (37.6355581 48.392475),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04305""]",,проверка5,,,10016600006099000000
"128,0,128,1",POINT (37.6356558 48.3933665),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04306""]",,проверка6,,,10016600006099000000
"128,0,128,1",POINT (37.6357398 48.3942668),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04307""]",,проверка7,,,10016600006099000000
"128,0,128,1",POINT (37.6358237 48.3951671),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04308""]",,проверка8,,,10016600006099000000
"128,0,128,1",POINT (37.6359214 48.3960586),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u04309""]",,проверка9,,,10016600006099000000
"128,0,128,1",POINT (37.6360054 48.3969589),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u043010""]",,проверка10,,,10016600006099000000
"128,0,128,1",POINT (37.6360893 48.3978592),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u0430-2025-02-23T21.01.37.925074.csv"", ""\u043f\u0440\u043e\u0432\u0435\u0440\u043a\u043011""]",,проверка11,,,10016600006099000000
"128,0,128,1",POINT (37.6416821 48.3881587),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04301""]",,дума1,,,10016600006099000000
"128,0,128,1",POINT (37.6417526 48.3890589),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04302""]",,дума2,,,10016600006099000000
"128,0,128,1",POINT (37.6418369 48.3899502),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04303""]",,дума3,,,10016600006099000000
"128,0,128,1",POINT (37.6419075 48.3908504),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04304""]",,дума4,,,10016600006099000000
"128,0,128,1",POINT (37.641978 48.3917505),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04305""]",,дума5,,,10016600006099000000
"128,0,128,1",POINT (37.6420486 48.3926507),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04306""]",,дума6,,,10016600006099000000
"128,0,128,1",POINT (37.6421329 48.393542),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04307""]",,дума7,,,10016600006099000000
"128,0,128,1",POINT (37.6422035 48.3944422),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04308""]",,дума8,,,10016600006099000000
"128,0,128,1",POINT (37.642274 48.3953424),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u04309""]",,дума9,,,10016600006099000000
"128,0,128,1",POINT (37.6423446 48.3962425),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u043010""]",,дума10,,,10016600006099000000
"128,0,128,1",POINT (37.6424289 48.3971338),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0434\u0443\u043c\u0430-2025-02-23T21.02.54.230588.csv"", ""\u0434\u0443\u043c\u043011""]",,дума11,,,10016600006099000000
"128,0,128,1",POINT (37.6481139 48.3874701),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e1""]",,небо1,,,10016600006099000000
"128,0,128,1",POINT (37.6481846 48.3883703),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e2""]",,небо2,,,10016600006099000000
"128,0,128,1",POINT (37.6482417 48.3892702),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e3""]",,небо3,,,10016600006099000000
"128,0,128,1",POINT (37.6483127 48.3901614),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e4""]",,небо4,,,10016600006099000000
"128,0,128,1",POINT (37.6483833 48.3910616),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e5""]",,небо5,,,10016600006099000000
"128,0,128,1",POINT (37.648454 48.3919617),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e6""]",,небо6,,,10016600006099000000
"128,0,128,1",POINT (37.6485112 48.3928617),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e7""]",,небо7,,,10016600006099000000
"128,0,128,1",POINT (37.6485821 48.3937529),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e8""]",,небо8,,,10016600006099000000
"128,0,128,1",POINT (37.6486528 48.394653),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e9""]",,небо9,,,10016600006099000000
"128,0,128,1",POINT (37.6487235 48.3955532),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e10""]",,небо10,,,10016600006099000000
"128,0,128,1",POINT (37.6487806 48.3964532),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043d\u0435\u0431\u043e-2025-02-23T21.04.11.765198.csv"", ""\u043d\u0435\u0431\u043e11""]",,небо11,,,10016600006099000000
"128,0,128,1",POINT (37.6014523 48.3918405),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04301""]",,антарктида1,,,10016600006099000000
"128,0,128,1",POINT (37.6027796 48.3916947),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04302""]",,антарктида2,,,10016600006099000000
"128,0,128,1",POINT (37.6041204 48.3915491),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04303""]",,антарктида3,,,10016600006099000000
"128,0,128,1",POINT (37.6054477 48.3914033),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04304""]",,антарктида4,,,10016600006099000000
"128,0,128,1",POINT (37.6067752 48.3912486),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04305""]",,антарктида5,,,10016600006099000000
"128,0,128,1",POINT (37.608116 48.3911029),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",,[],"[""1.\u0446\u0435\u043b\u044c""]","[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u0430-2025-02-23T17.41.30.663808.csv"", ""\u0430\u043d\u0442\u0430\u0440\u043a\u0442\u0438\u0434\u04306""]",,антарктида6,,,10016600006099000000
