color,coordinates,milgeo:meta:color,milgeo:meta:creator,milgeo:meta:creator_orig,milgeo:meta:creator_url,milgeo:meta:desc,milgeo:meta:icon,milgeo:meta:name,milgeo:meta:observation_datetime,name,observation_datetime,outline-color,sidc
"128,0,128,1",POINT (37.4140247 48.3497207),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043015""]",,почка15,,,10016600006099000000
"128,0,128,1",POINT (37.4138487 48.3506086),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043016""]",,почка16,,,10016600006099000000
"128,0,128,1",POINT (37.4136859 48.3515057),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043017""]",,почка17,,,10016600006099000000
"128,0,128,1",POINT (37.4135099 48.3523936),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043018""]",,почка18,,,10016600006099000000
"128,0,128,1",POINT (37.4133337 48.3532905),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043019""]",,почка19,,,10016600006099000000
"128,0,128,1",POINT (37.4131711 48.3541786),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043020""]",,почка20,,,10016600006099000000
"128,0,128,1",POINT (37.4129948 48.3550755),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043021""]",,почка21,,,10016600006099000000
"128,0,128,1",POINT (37.4128188 48.3559635),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043022""]",,почка22,,,10016600006099000000
"128,0,128,1",POINT (37.4126563 48.3568516),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043023""]",,почка23,,,10016600006099000000
"128,0,128,1",POINT (37.41248 48.3577485),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043024""]",,почка24,,,10016600006099000000
"128,0,128,1",POINT (37.4123039 48.3586364),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043025""]",,почка25,,,10016600006099000000
"128,0,128,1",POINT (37.4121276 48.3595333),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043026""]",,почка26,,,10016600006099000000
"128,0,128,1",POINT (37.411965 48.3604214),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043027""]",,почка27,,,10016600006099000000
"128,0,128,1",POINT (37.411789 48.3613093),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043028""]",,почка28,,,10016600006099000000
"128,0,128,1",POINT (37.4116126 48.3622062),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043029""]",,почка29,,,10016600006099000000
"128,0,128,1",POINT (37.41145 48.3630943),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043030""]",,почка30,,,10016600006099000000
"128,0,128,1",POINT (37.4112737 48.3639912),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u0447\u043a\u0430-2025-02-04T12.47.59.481362.csv"", ""\u043f\u043e\u0447\u043a\u043031""]",,почка31,,,10016600006099000000
"128,0,128,1",POINT (37.7147359 48.3932611),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04351""]",,поле1,,,10016600006099000000
"128,0,128,1",POINT (37.716069 48.3934109),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04352""]",,поле2,,,10016600006099000000
"128,0,128,1",POINT (37.7174023 48.3935517),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04353""]",,поле3,,,10016600006099000000
"128,0,128,1",POINT (37.7187354 48.3937014),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04354""]",,поле4,,,10016600006099000000
"128,0,128,1",POINT (37.7200685 48.3938512),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04355""]",,поле5,,,10016600006099000000
"128,0,128,1",POINT (37.7214019 48.3939919),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04356""]",,поле6,,,10016600006099000000
"128,0,128,1",POINT (37.7227215 48.3941415),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04357""]",,поле7,,,10016600006099000000
"128,0,128,1",POINT (37.7240546 48.3942912),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04358""]",,поле8,,,10016600006099000000
"128,0,128,1",POINT (37.7253878 48.3944409),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u04359""]",,поле9,,,10016600006099000000
"128,0,128,1",POINT (37.7267211 48.3945815),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u043e\u043b\u0435-2025-02-24T17.37.50.012009.csv"", ""\u043f\u043e\u043b\u043510""]",,поле10,,,10016600006099000000
"128,0,128,1",POINT (37.3940807 48.3652453),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e1""]",,письмо1,,,10016600006099000000
"128,0,128,1",POINT (37.3930503 48.3658245),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e2""]",,письмо2,,,10016600006099000000
"128,0,128,1",POINT (37.3920066 48.3663945),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e3""]",,письмо3,,,10016600006099000000
"128,0,128,1",POINT (37.3909761 48.3669736),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e4""]",,письмо4,,,10016600006099000000
"128,0,128,1",POINT (37.3905227 48.3672281),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e5""]",,письмо5,,,10016600006099000000
"128,0,128,1",POINT (37.3894448 48.3680224),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e6""]",,письмо6,,,10016600006099000000
"128,0,128,1",POINT (37.3882311 48.3684191),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0438\u0441\u044c\u043c\u043e-2025-02-04T13.23.21.426226.csv"", ""\u043f\u0438\u0441\u044c\u043c\u043e7""]",,письмо7,,,10016600006099000000
"128,0,128,1",POINT (37.7257441 48.348804),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c1""]",,печь1,,,10016600006099000000
"128,0,128,1",POINT (37.7255331 48.349692),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c2""]",,печь2,,,10016600006099000000
"128,0,128,1",POINT (37.7253355 48.3505802),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c3""]",,печь3,,,10016600006099000000
"128,0,128,1",POINT (37.7251245 48.3514682),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c4""]",,печь4,,,10016600006099000000
"128,0,128,1",POINT (37.7249134 48.3523562),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c5""]",,печь5,,,10016600006099000000
"128,0,128,1",POINT (37.7247159 48.3532443),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c6""]",,печь6,,,10016600006099000000
"128,0,128,1",POINT (37.7245048 48.3541323),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c7""]",,печь7,,,10016600006099000000
"128,0,128,1",POINT (37.7242937 48.3550203),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c8""]",,печь8,,,10016600006099000000
"128,0,128,1",POINT (37.7240961 48.3559084),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c9""]",,печь9,,,10016600006099000000
"128,0,128,1",POINT (37.7238848 48.3568054),"[""purple""]","[""AlpineQuest 2.3.9.r9012"", ""AlpineQuest 2.3.8b.r8787""]","[""AlpineQuest 2.3.2""]","[""https://www.alpinequest.net"", ""https://www.alpinequest.net""]",[],,"[""2.2. \u0426\u0435\u043b\u0438 \u0440\u0430\u0431\u043e\u0447\u0438\u0435 \u041b\u0415\u0421\u041e\u041f\u041e\u041b\u041e\u0421\u042b"", ""Alp-P-export_\u043f\u0435\u0447\u044c-2025-02-23T18.40.56.252516.csv"", ""\u043f\u0435\u0447\u044c10""]",,печь10,,,10016600006099000000
